2021-12-12 22:12:811 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:645 INFO  ViewSystemUsersPage :90 - click on the search button :
2021-12-13 11:12:625 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:934 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (374930800b0c11c3a2992a1a0a61f7ee)] -> xpath: //a[@id='welcome']]
2021-12-13 11:12:994 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:781 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (4d005946cb955ca3a6f862aeed7b7eea)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 11:12:844 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:100 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (ba7f2724c34bd9fa4230f03db3b97243)] -> xpath: //a[@id='welcome']]
2021-12-13 11:12:112 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (ba7f2724c34bd9fa4230f03db3b97243)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 11:12:244 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:506 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (e248219f0d6a677a1adbdf8093a357c7)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:597 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (e248219f0d6a677a1adbdf8093a357c7)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:149 INFO  ViewSystemUsersPage :80 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (e248219f0d6a677a1adbdf8093a357c7)] -> xpath: //input[@id='btnAdd']]
2021-12-13 11:12:250 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (e248219f0d6a677a1adbdf8093a357c7)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 11:12:446 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 11:12:613 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 11:12:809 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 11:12:906 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 11:12:61 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (e248219f0d6a677a1adbdf8093a357c7)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 11:12:184 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (e248219f0d6a677a1adbdf8093a357c7)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 11:12:263 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (e248219f0d6a677a1adbdf8093a357c7)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 11:12:295 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 11:12:376 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:416 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (fc3a7f7e69fe793e2d9f23da0c246048)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:478 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (fc3a7f7e69fe793e2d9f23da0c246048)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:606 INFO  ViewSystemUsersPage :85 - enter the user name :AnanyaDash200
2021-12-13 11:12:148 INFO  ViewSystemUsersPage :90 - click on the search button :
2021-12-13 11:12:158 INFO  ViewSystemUsersPage :69 - verifying that user is on the list : AnanyaDash200
2021-12-13 11:12:183 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:479 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (f40b39564c860f386756c968a321e207)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:580 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (f40b39564c860f386756c968a321e207)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:878 INFO  ViewSystemUsersPage :85 - enter the user name :AnanyaDash200
2021-12-13 11:12:398 INFO  ViewSystemUsersPage :90 - click on the search button :
2021-12-13 11:12:401 INFO  ViewSystemUsersPage :69 - verifying that user is on the list : AnanyaDash200
2021-12-13 11:12:641 INFO  ViewSystemUsersPage :103 - clicks on check box :
2021-12-13 11:12:777 INFO  ViewSystemUsersPage :108 - clicks on delete button :
2021-12-13 11:12:828 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:811 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (cacddee737085c69d6e7017b9dcf6acd)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:914 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (cacddee737085c69d6e7017b9dcf6acd)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:77 INFO  ViewSystemUsersPage :85 - enter the user name :AnanyaDash200
2021-12-13 11:12:483 INFO  ViewSystemUsersPage :90 - click on the search button :
2021-12-13 11:12:291 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:266 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (fe8ba6dc72b3b280bf0d023526be7c0d)] -> xpath: //a[@id='welcome']]
2021-12-13 11:12:345 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:234 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (cac7ed2977db31e0877aada18323d338)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:312 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (cac7ed2977db31e0877aada18323d338)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:959 INFO  ViewSystemUsersPage :80 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (cac7ed2977db31e0877aada18323d338)] -> xpath: //input[@id='btnAdd']]
2021-12-13 11:12:34 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (cac7ed2977db31e0877aada18323d338)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 11:12:162 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 11:12:331 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 11:12:525 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 11:12:632 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 11:12:834 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (cac7ed2977db31e0877aada18323d338)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 11:12:10 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (cac7ed2977db31e0877aada18323d338)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 11:12:125 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (cac7ed2977db31e0877aada18323d338)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 11:12:163 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 11:12:279 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:810 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (c1cd37d62e0367bc15d0c1cb07f499e8)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 11:12:832 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:709 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (e42661fd796933c5628041ca5793c558)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:778 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (e42661fd796933c5628041ca5793c558)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:932 INFO  ViewSystemUsersPage :85 - enter the user name :AnanyaDash200
2021-12-13 11:12:623 INFO  ViewSystemUsersPage :90 - click on the search button :
2021-12-13 11:12:643 INFO  ViewSystemUsersPage :69 - verifying that user is on the list : AnanyaDash200
2021-12-13 11:12:695 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:934 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (a1559d5ff749164603ee7840c0713927)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:08 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (a1559d5ff749164603ee7840c0713927)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:133 INFO  ViewSystemUsersPage :85 - enter the user name :AnanyaDash200
2021-12-13 11:12:516 INFO  ViewSystemUsersPage :90 - click on the search button :
2021-12-13 11:12:526 INFO  ViewSystemUsersPage :69 - verifying that user is on the list : AnanyaDash200
2021-12-13 11:12:649 INFO  ViewSystemUsersPage :103 - clicks on check box :
2021-12-13 11:12:733 INFO  ViewSystemUsersPage :108 - clicks on delete button :
2021-12-13 11:12:850 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:222 INFO  HomePage :55 - verifying the welcome message : [[ChromeDriver: chrome on WINDOWS (41cfbe0fd85da36959108db2a417004e)] -> xpath: //a[@id='welcome']]
2021-12-13 11:12:277 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:111 INFO  HomePage :62 - verifying the logo : [[ChromeDriver: chrome on WINDOWS (4f1ab37006dee167939605ad0e5dc038)] -> xpath: //img[@alt='OrangeHRM']]
2021-12-13 11:12:150 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:362 INFO  HomePage :67 - Clicking on the user profile logo : [[ChromeDriver: chrome on WINDOWS (26b0e1d60052ecc0e8a91677415f6ed7)] -> xpath: //a[@id='welcome']]
2021-12-13 11:12:766 INFO  HomePage :74 - click on logout: [[ChromeDriver: chrome on WINDOWS (26b0e1d60052ecc0e8a91677415f6ed7)] -> xpath: //a[normalize-space()='Logout']]
2021-12-13 11:12:892 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:175 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (455fb1a68304d7250630e167507eb071)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:231 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (455fb1a68304d7250630e167507eb071)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:118 INFO  ViewSystemUsersPage :80 - clicking on add button : [[ChromeDriver: chrome on WINDOWS (455fb1a68304d7250630e167507eb071)] -> xpath: //input[@id='btnAdd']]
2021-12-13 11:12:210 INFO  AddUserPage :63 - verifying the add users message : [[ChromeDriver: chrome on WINDOWS (455fb1a68304d7250630e167507eb071)] -> xpath: //h1[@id='UserHeading']]
2021-12-13 11:12:383 INFO  AddUserPage :68 - selecting user role : Admin
2021-12-13 11:12:629 INFO  AddUserPage :74 - enter the employee name : Ananya Dash
2021-12-13 11:12:894 INFO  AddUserPage :79 - enter the employee username : AnanyaDash200
2021-12-13 11:12:49 INFO  AddUserPage :84 - selecting user status : Disabled
2021-12-13 11:12:283 INFO  AddUserPage :89 - Enter password[[ChromeDriver: chrome on WINDOWS (455fb1a68304d7250630e167507eb071)] -> xpath: //input[@id='systemUser_password']]
2021-12-13 11:12:479 INFO  AddUserPage :93 - Enter confirmation password[[ChromeDriver: chrome on WINDOWS (455fb1a68304d7250630e167507eb071)] -> xpath: //input[@id='systemUser_confirmPassword']]
2021-12-13 11:12:626 INFO  AddUserPage :98 - Click on the save Button : [[ChromeDriver: chrome on WINDOWS (455fb1a68304d7250630e167507eb071)] -> xpath: (//form[@id='frmSystemUser'])[1]//child::p//child::input[1]]
2021-12-13 11:12:678 INFO  AddUserPage :104 - verifying the add users message : Successfully Saved
2021-12-13 11:12:705 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:666 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (d81e7e3773dfa31fe1caea43d9d928cf)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:741 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (d81e7e3773dfa31fe1caea43d9d928cf)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:932 INFO  ViewSystemUsersPage :85 - enter the user name :AnanyaDash200
2021-12-13 11:12:750 INFO  ViewSystemUsersPage :90 - click on the search button :
2021-12-13 11:12:757 INFO  ViewSystemUsersPage :69 - verifying that user is on the list : AnanyaDash200
2021-12-13 11:12:789 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:851 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (d3d11e568f4379becdd37d0af2eb5e82)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:929 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (d3d11e568f4379becdd37d0af2eb5e82)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:477 INFO  ViewSystemUsersPage :85 - enter the user name :AnanyaDash200
2021-12-13 11:12:987 INFO  ViewSystemUsersPage :90 - click on the search button :
2021-12-13 11:12:991 INFO  ViewSystemUsersPage :69 - verifying that user is on the list : AnanyaDash200
2021-12-13 11:12:199 INFO  ViewSystemUsersPage :103 - clicks on check box :
2021-12-13 11:12:383 INFO  ViewSystemUsersPage :108 - clicks on delete button :
2021-12-13 11:12:438 INFO  ManageDriver :30 - Launching Chrome Browser
2021-12-13 11:12:382 INFO  HomePage :80 - click on admin tab : [[ChromeDriver: chrome on WINDOWS (42d1aae5a90b3cbf3646c68a6baba95e)] -> xpath: //b[normalize-space()='Admin']]
2021-12-13 11:12:467 INFO  ViewSystemUsersPage :75 - verifying the system users message : [[ChromeDriver: chrome on WINDOWS (42d1aae5a90b3cbf3646c68a6baba95e)] -> xpath: //h1[normalize-space()='System Users']]
2021-12-13 11:12:681 INFO  ViewSystemUsersPage :85 - enter the user name :AnanyaDash200
2021-12-13 11:12:430 INFO  ViewSystemUsersPage :90 - click on the search button :
